week_of_year,duration_sec,views,likes,comments,shares,saves,engagement_rate,upload_hour,dislikes,comment_ratio,share_rate,save_rate,like_dislike_ratio,creator_avg_views,title_length,has_emoji,avg_watch_time_sec,completion_rate,is_weekend,engagement_total,like_rate,dislike_rate,engagement_per_1k,engagement_like_rate,engagement_comment_rate,engagement_share_rate,publish_month,publish_day,platform_tiktok,platform_youtube,country_ae,country_ar,country_au,country_br,country_ca,country_cn,country_co,country_de,country_eg,country_es,country_fr,country_gb,country_id,country_in,country_it,country_jp,country_ke,country_kr,country_ma,country_mx,country_ng,country_nl,country_ph,country_pl,country_ru,country_sa,country_se,country_tr,country_us,country_za,region_africa,region_asia,region_europe,region_north america,region_oceania,region_south america,language_ar,language_de,language_en,language_es,language_fr,language_hi,language_id,language_it,language_ja,language_ko,language_nl,language_pl,language_pt,language_ru,language_sv,language_sw,language_tl,language_tr,language_zh,category_art,category_automotive,category_beauty,category_comedy,category_diy,category_education,category_fashion,category_finance,category_fitness,category_food,category_gaming,category_lifestyle,category_music,category_news,category_pets,category_science,category_sports,category_tech,category_travel,hashtag_#ai,hashtag_#beauty,hashtag_#booktok,hashtag_#cattok,hashtag_#coding,hashtag_#comedy,hashtag_#cover,hashtag_#crafts,hashtag_#dance,hashtag_#dancechallenge,hashtag_#diy,hashtag_#dogtok,hashtag_#esports,hashtag_#fashion,hashtag_#foodie,hashtag_#football,hashtag_#fyp,hashtag_#gameclip,hashtag_#gaming,hashtag_#grwm,hashtag_#hiddengems,hashtag_#learnontiktok,hashtag_#lifehacks,hashtag_#lifestyle,hashtag_#makeup,hashtag_#morningroutine,hashtag_#motivation,hashtag_#music,hashtag_#ootd,hashtag_#pets,hashtag_#recipe,hashtag_#relatable,hashtag_#skincare,hashtag_#sports,hashtag_#streamer,hashtag_#streetfood,hashtag_#studywithme,hashtag_#tech,hashtag_#travel,hashtag_#wanderlust,hashtag_#workout,sound_type_licensed,sound_type_original,sound_type_trending,device_type_android,device_type_ios,device_type_web,genre_beauty,genre_comedy,genre_dance,genre_diy,genre_education,genre_fashion,genre_food,genre_gaming,genre_lifestyle,genre_music,genre_pets,genre_sports,genre_tech,genre_travel,publish_dayofweek_friday,publish_dayofweek_monday,publish_dayofweek_saturday,publish_dayofweek_sunday,publish_dayofweek_thursday,publish_dayofweek_tuesday,publish_dayofweek_wednesday,publish_period_afternoon,publish_period_evening,publish_period_morning,publish_period_night,event_season_backtoschool,event_season_holidayseason,event_season_ramadan,event_season_regular,event_season_summerbreak,creator_tier_micro,creator_tier_mid,season_fall,season_spring,season_summer,season_winter,device_brand_desktop,device_brand_huawei,device_brand_iphone,device_brand_oppo,device_brand_other,device_brand_pixel,device_brand_samsung,device_brand_vivo,device_brand_xiaomi,traffic_source_external,traffic_source_following,traffic_source_foryou,traffic_source_home,traffic_source_search,traffic_source_suggested,trend_label
14,41,124323,6686,453,734,618,0.068298,15,951,0.003644,0.005904,0.004971,7.023109,100197.7,20,0,18.8,0.459,0,8491,0.053779,0.007649,68.298,0.053779268518295,0.0036437344658671,0.0059039759336566,3,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,declining
23,34,47456,3143,356,279,198,0.083783,19,145,0.007502,0.005879,0.004172,21.527397,89037.7,27,1,20.8,0.612,1,3976,0.06623,0.003055,83.783,0.0662297707349966,0.0075016857720836,0.0058791301416048,6,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,seasonal
16,27,85960,6611,585,683,478,0.09722,19,139,0.006805,0.007946,0.005561,47.221429,76801.3,28,0,21.3,0.789,0,8357,0.076908,0.001617,97.22,0.0769078641228478,0.006805490926012,0.0079455560725919,4,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,declining
8,27,47265,1933,174,144,498,0.058161,23,22,0.003681,0.003047,0.010536,84.043478,138823.0,23,0,13.9,0.515,1,2749,0.040897,0.000465,58.161,0.0408970697133185,0.0036813709933354,0.0030466518565534,2,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,declining
28,23,88213,3891,565,253,280,0.056556,20,31,0.006405,0.002868,0.003174,121.59375,109258.2,27,1,17.3,0.752,1,4989,0.044109,0.000351,56.556,0.044109144910614,0.0064049516511171,0.0028680579959869,7,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,declining
2,22,146558,5709,416,454,1259,0.053481,23,237,0.002838,0.003098,0.00859,23.987395,84424.3,29,1,14.0,0.636,0,7838,0.038954,0.001617,53.481,0.0389538612699409,0.0028384666821326,0.0030977496963659,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,rising
23,28,22617,1613,194,121,199,0.094044,9,20,0.008578,0.00535,0.008799,76.809524,86206.8,15,0,14.6,0.521,1,2127,0.071318,0.000884,94.044,0.0713180351063359,0.0085776186054737,0.0053499579961975,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,stable
3,34,12733,846,56,62,61,0.080499,19,14,0.004398,0.004869,0.004791,56.4,91094.5,32,1,23.7,0.697,1,1025,0.066442,0.0011,80.499,0.0664415298829812,0.0043980208905992,0.004869237414592,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,rising
34,12,51085,1400,161,115,200,0.036723,23,137,0.003152,0.002251,0.003915,10.144928,76729.8,23,0,8.0,0.667,1,1876,0.027405,0.002682,36.723,0.0274053048840168,0.0031516100616619,0.0022511500440442,8,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,stable
18,30,43443,4597,359,560,297,0.133808,20,228,0.008264,0.01289,0.006837,20.074236,104175.6,30,1,20.3,0.677,1,5813,0.105817,0.005248,133.808,0.1058168174389429,0.0082637018622102,0.0128904541583224,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,rising
11,15,268540,13022,1724,1721,866,0.064545,4,73,0.00642,0.006409,0.003225,175.972973,137590.2,14,1,7.7,0.513,0,17333,0.048492,0.000272,64.545,0.0484918447903478,0.0064199002010873,0.0064087286810158,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,declining
3,42,39701,1947,266,136,140,0.062694,21,54,0.0067,0.003426,0.003526,35.4,79277.7,14,1,31.3,0.745,0,2489,0.049042,0.00136,62.694,0.0490415858542606,0.0067000831213319,0.003425606407899,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,stable
16,35,18092,1613,139,155,289,0.12138,0,8,0.007683,0.008567,0.015974,179.222222,93391.6,26,1,26.7,0.763,0,2196,0.089155,0.000442,121.38,0.0891554278133981,0.0076829537917311,0.0085673225735131,4,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,seasonal
27,26,204438,10028,1095,894,632,0.061872,7,316,0.005356,0.004373,0.003091,31.634069,116667.1,30,1,15.5,0.596,0,12649,0.049052,0.001546,61.872,0.0490515461900429,0.005356147095941,0.0043729639303847,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,stable
9,15,10505,593,44,56,114,0.076821,23,5,0.004188,0.005331,0.010852,98.833333,105983.5,25,1,12.5,0.833,1,807,0.056449,0.000476,76.821,0.0564493098524512,0.0041884816753926,0.0053307948595906,2,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,stable
34,76,426871,13083,1353,1081,1758,0.040469,17,928,0.00317,0.002532,0.004118,14.082885,100207.3,16,0,39.1,0.514,1,17275,0.030649,0.002174,40.469,0.0306486034422577,0.0031695758203297,0.0025323809769227,8,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,stable
12,21,25045,1341,135,126,117,0.068636,19,11,0.00539,0.005031,0.004672,111.75,110281.5,27,0,12.1,0.576,0,1719,0.053544,0.000439,68.636,0.0535436214813336,0.0053902974645637,0.0050309443002595,3,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,stable
24,60,502603,26121,3729,2219,1687,0.067162,20,2776,0.007419,0.004415,0.003357,9.406194,84206.0,27,0,28.5,0.475,0,33756,0.051971,0.005523,67.162,0.051971436700537,0.0074193747351289,0.0044150154296731,6,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,seasonal
20,15,39872,2012,258,148,127,0.063829,18,267,0.006471,0.003712,0.003185,7.507463,127501.8,24,1,7.9,0.527,0,2545,0.050461,0.006696,63.829,0.0504614767255216,0.0064707062600321,0.0037118780096308,5,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,rising
32,31,106933,11373,1446,1273,741,0.138713,15,466,0.013522,0.011905,0.00693,24.353319,140206.0,22,1,18.1,0.584,0,14833,0.106356,0.004358,138.713,0.1063563165720591,0.0135224860426622,0.011904650575594,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,stable
26,20,30761,2050,202,191,128,0.08358,9,81,0.006567,0.006209,0.004161,25.0,124684.2,22,1,11.4,0.57,1,2571,0.066643,0.002633,83.58,0.0666428269562107,0.0065667566073924,0.0062091609505542,6,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,declining
35,32,162147,11292,1212,1357,1130,0.092453,23,452,0.007475,0.008369,0.006969,24.927152,99935.9,22,0,25.0,0.781,1,14991,0.069641,0.002788,92.453,0.0696405113878147,0.0074746988843456,0.0083689491634134,8,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,rising
4,22,203044,6906,513,563,877,0.043631,7,860,0.002527,0.002773,0.004319,8.020906,118319.2,23,1,13.3,0.605,0,8859,0.034012,0.004236,43.631,0.0340123323023581,0.0025265459703315,0.0027727980142235,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,stable
26,26,46675,2859,198,361,285,0.079336,3,77,0.004242,0.007734,0.006106,36.653846,63523.5,24,1,13.5,0.519,1,3703,0.061253,0.00165,79.336,0.061253347616497,0.0042420996250669,0.0077343331547937,6,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,rising
10,30,50407,4496,277,423,273,0.108497,5,204,0.005495,0.008392,0.005416,21.931707,87138.8,20,1,18.3,0.61,1,5469,0.089194,0.004047,108.497,0.0891939611561886,0.0054952685142936,0.0083916916301307,3,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,rising
8,60,366832,20965,2597,1340,1310,0.071455,16,1547,0.00708,0.003653,0.003571,13.543282,104048.6,22,0,28.0,0.467,0,26212,0.057152,0.004217,71.455,0.0571515025951934,0.0070795350460156,0.0036528983294805,2,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,seasonal
16,36,127481,4936,639,605,325,0.051027,15,579,0.005013,0.004746,0.002549,8.510345,92976.5,24,0,19.5,0.542,0,6505,0.038719,0.004542,51.027,0.0387194954542245,0.0050125116684054,0.004745805257254,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,declining
