trend_label,platform,region,language,category,traffic_source,device_brand,creator_tier,title_len,text_richness,like_rate,comment_rate,share_rate,like_rate_log,comment_rate_log,share_rate_log,views_per_day,likes_per_day,rel_like,rel_share,rel_combo,like_hashtag_interaction,share_hashtag_interaction,platform_cat,region_cat,language_cat,category_cat,traffic_source_cat,device_brand_cat,creator_tier_cat,richness_traffic_interaction,weekend_hashtag_boost
stable,tiktok,Americas,es,Food,hashtag,other,nano,2,1.9999980000020001,0.198700917500096,0.0216515275491128,0.0326021168108941,0.1812384016432345,0.021420462550680548,0.032081943442807764,0.12906970036331397,0.025646267883662723,-0.0008367640974742507,-0.371830667727551,0.042593283138344644,0.198700917500096,0.0326021168108941,0,1,3,3,2,4,3,5.999994000006001,0
declining,tiktok,Europe,ja,Sports,share,samsung,nano,2,1.9999980000020001,0.1207249043158279,0.0498091392026752,0.0100072166076268,0.11397571193639562,0.04860837545893721,0.009957475983707716,0.09169376487343073,0.01106972099070888,-0.42417461549465046,-0.8126988201044507,-0.324348185136626,0.1207249043158279,0.0100072166076268,0,3,7,8,5,5,3,11.999988000012001,0
stable,tiktok,Asia,ar,Beauty,search,samsung,nano,2,1.9999980000020001,0.377449263440622,0.1531364608267258,0.0282281390557254,0.32023342901859914,0.14248558712569004,0.027837067562713508,0.10274566968606848,0.038781277344738546,0.8065682693559395,-0.5059352042924364,0.13271158911615488,0.377449263440622,0.0282281390557254,0,2,0,0,4,5,3,9.999990000010001,0
stable,youtube,Americas,en,Music,feed,samsung,mid,3,2.9999970000030003,0.5141960225440073,0.0898930214536104,0.0364227262832825,0.41488461991305214,0.08607954596906867,0.03577509756582753,0.10237846924566812,0.0526426016802918,1.402946868831042,-0.3898274899308125,0.329651918685583,0.5141960225440073,0.0364227262832825,1,1,2,6,1,5,2,5.999994000006001,0
rising,tiktok,Europe,es,Tech,feed,samsung,macro,2,1.9999980000020001,0.08902641759702186,0.1493901620253598,0.0350922864894228,0.08528410223971258,0.13923150782863378,0.034490588432572106,0.19936629595434843,0.01774886711840765,-0.5524406665956341,-0.33512721172446447,0.2603033880944264,0.08902641759702186,0.0350922864894228,0,3,3,9,1,5,0,3.9999960000040002,0
stable,tiktok,Americas,en,Beauty,feed,apple,mid,3,2.9999970000030003,0.3085027673400082,0.0269660309219886,0.0454034829658377,0.2688835578807512,0.026608854374069832,0.044402918997502865,0.10042141846555475,0.0309802854968478,0.5028013597090457,-0.12112881326608854,0.0659957770366224,0.3085027673400082,0.0454034829658377,0,1,2,0,1,0,2,5.999994000006001,0
rising,youtube,MENA,en,Beauty,search,samsung,mid,2,1.9999980000020001,0.34118302054287075,0.0644306323623029,0.0741332769168531,0.29355207563035896,0.06244003870231312,0.07151408235120436,0.10398637192273205,0.03547838446790886,0.7685047697471665,0.38464351344999453,0.21769419849836752,0.34118302054287075,0.0741332769168531,1,4,2,0,4,5,2,9.999990000010001,1
declining,youtube,Europe,en,Beauty,profile,samsung,micro,2,1.9999980000020001,0.10760855343207977,0.107753610443396,0.0222180048831647,0.1022032347767978,0.10233419035046325,0.021974781052491028,0.07246595869365616,0.007797956988098472,-0.47039266766126314,-0.5542305807245417,-0.41211050961925944,0.10760855343207977,0.0222180048831647,1,3,2,0,3,5,1,7.9999920000080005,0
declining,youtube,Asia,en,Sports,feed,apple,nano,2,1.9999980000020001,0.2611997083618672,0.0168982226687006,0.0124010564662503,0.23206341745013365,0.016757036019839546,0.012324793214808895,0.08723477666552254,0.022785698224059937,0.2895275500053561,-0.7724917829492395,-0.13122548698983016,0.2611997083618672,0.0124010564662503,1,2,2,8,1,0,3,3.9999960000040002,0
stable,youtube,Africa,ar,Education,profile,apple,micro,2,1.9999980000020001,0.11524727951924951,0.1141930602435679,0.1115092916368733,0.10907615567715072,0.10813043011952672,0.1057188139345178,0.09283090613912628,0.010698509387846767,-0.4464795493015773,1.202988319195057,-0.12259928009155584,0.11524727951924951,0.1115092916368733,1,0,0,2,3,0,1,7.9999920000080005,0
declining,tiktok,Asia,en,Beauty,hashtag,samsung,nano,2,1.9999980000020001,0.1963595366863183,0.0171464199938939,0.0309915351932154,0.1792832263109764,0.01700107916542187,0.030520994713257362,0.09765457888144163,0.019175407864467052,-0.060170970083292336,-0.45757040133358884,-0.14929679808811386,0.1963595366863183,0.0309915351932154,0,2,2,0,2,5,3,5.999994000006001,0
stable,youtube,Americas,en,Food,feed,samsung,macro,3,2.9999970000030003,0.27800419194711595,0.0240179876238522,0.0455238391544183,0.2452996360337789,0.02373409250195315,0.044518041304663185,0.15623416521373698,0.04343375285479082,0.3979360173182474,-0.12286582969006221,0.33024145572558905,0.27800419194711595,0.0455238391544183,1,1,2,3,1,5,0,5.999994000006001,0
seasonal,youtube,Americas,ar,Gaming,feed,xiaomi,mid,2,1.9999980000020001,0.18447294900246525,0.0512344114997229,0.0260236625328278,0.16929790687383456,0.0499651036573579,0.02569080938012624,0.0800374791091493,0.01476474980199704,-0.13190009221678345,-0.5540559558620302,-0.2684856894255676,0.18447294900246525,0.0260236625328278,1,1,0,4,1,6,2,3.9999960000040002,1
stable,youtube,Europe,tr,Tech,feed,samsung,nano,2,1.9999980000020001,0.182581038031675,0.0070017670765877,0.1450719199156624,0.16769937014081265,0.006977368527922039,0.1354674471870192,0.11002273552862434,0.02008806525990965,-0.08212214350693885,1.748532452116495,0.13494371298384578,0.182581038031675,0.1450719199156624,1,3,11,9,1,5,3,3.9999960000040002,0
stable,youtube,MENA,en,Sports,feed,xiaomi,micro,2,1.9999980000020001,0.2462974246456298,0.0887365196827932,0.0274451726371512,0.22017709544801883,0.0850178676455073,0.02707530600071599,0.10033656559053862,0.02471263770274908,0.23327834423395005,-0.49683936477491986,-0.04593772840716677,0.2462974246456298,0.0274451726371512,1,4,2,8,1,6,1,3.9999960000040002,0
stable,youtube,Asia,ru,Education,hashtag,google,nano,3,2.9999970000030003,0.14535281546807804,0.1374373802530072,0.1377297208298351,0.13571272532210435,0.12877782000061694,0.12903480383120908,0.10943421762242675,0.015906571639973235,-0.2719893771328147,1.4477872065963548,0.04326938487026412,0.14535281546807804,0.1377297208298351,1,2,10,2,2,1,3,8.999991000009,0
rising,youtube,Asia,en,Education,feed,apple,micro,3,2.9999970000030003,0.08685901737921613,0.1248640285638842,0.25,0.08329190090428447,0.11766216485303262,0.22314355131420976,0.1414119746091274,0.012282905160207736,-0.564957994732618,3.4430846346353796,0.3244142717631979,0.08685901737921613,0.25,1,2,2,2,1,0,1,5.999994000006001,0
seasonal,tiktok,Africa,fr,Lifestyle,feed,apple,nano,2,1.9999980000020001,0.029122977638025353,0.109745975209398,0.155140857263609,0.028706961506889825,0.10413113797111503,0.1442222908787178,0.04694537375508222,0.001367189070079433,-0.8550709688541974,1.8889735686552154,-0.40965059219776256,0.029122977638025353,0.155140857263609,0,0,4,5,1,0,3,3.9999960000040002,1
stable,youtube,Africa,ja,Beauty,feed,samsung,nano,2,1.9999980000020001,0.1140281383196303,0.0226533181523039,0.0982296436480481,0.10798240000084271,0.022400542097512553,0.09369946843955258,0.11271383694077082,0.012852548989224074,-0.43417671662986357,0.8828815074007618,-0.0520288862712768,0.1140281383196303,0.0982296436480481,1,0,7,0,1,5,3,3.9999960000040002,0
declining,youtube,Oceania,ru,Education,feed,samsung,micro,2,1.9999980000020001,0.2967201917920711,0.054432095083451,0.0018952069739493,0.25983814712731146,0.05300232349427977,0.001893413335065977,0.0894710235823016,0.026547859277188033,0.5459475750523131,-0.9613398071856516,-0.07640409410168031,0.2967201917920711,0.0018952069739493,1,5,10,2,1,5,1,3.9999960000040002,0
stable,tiktok,Europe,en,Tech,feed,apple,nano,2,1.9999980000020001,0.12398388434099747,0.0146314235088047,0.0324911354906767,0.11687941359379916,0.01452541699827521,0.031974460335010516,0.14625538371987007,0.018133310579378666,-0.3767022150518886,-0.3844082762888583,0.025835992971677303,0.12398388434099747,0.0324911354906767,0,3,2,9,1,0,3,3.9999960000040002,0
stable,youtube,Americas,fr,Food,share,samsung,nano,2,1.9999980000020001,0.0854512259182518,0.0219438522986016,0.1279954750670014,0.08199577696214368,0.021706551229844034,0.12044214160239691,0.0922218301989886,0.007880468446932631,-0.5703075056459236,1.466128031329789,-0.1385903246884344,0.0854512259182518,0.1279954750670014,1,1,4,3,5,5,3,11.999988000012001,0
stable,tiktok,Asia,en,Gaming,feed,xiaomi,nano,2,1.9999980000020001,0.15028197144507785,0.2001207058585447,0.0673162043985664,0.1400071048813127,0.1824221399507532,0.0651472774315095,0.13751431417302257,0.020665922235847026,-0.2989396155180688,0.09897434019502849,0.0488267931920963,0.15028197144507785,0.0673162043985664,0,2,2,4,1,6,3,3.9999960000040002,0
stable,youtube,Asia,en,Beauty,search,samsung,mid,3,2.9999970000030003,0.12698535458748042,0.0633217619245427,0.0824736986276299,0.11954623993103829,0.06139774586680749,0.07924888371954628,0.1397034904445795,0.01774029727121985,-0.3922125878314207,0.44346751234832354,0.06273484594851647,0.12698535458748042,0.0824736986276299,1,2,2,0,4,5,2,14.999985000015002,0
stable,youtube,Europe,pt,Food,feed,xiaomi,micro,2,1.9999980000020001,0.1790277741718565,0.1498674871236933,0.0694837854442238,0.16469017867543578,0.1396467071477421,0.06717608855042999,0.09741503966655508,0.017439997722375263,-0.0726240520373369,0.2802968472799295,-0.08317420045515761,0.1790277741718565,0.0694837854442238,1,3,9,3,1,6,1,3.9999960000040002,0
declining,tiktok,Europe,ar,News,search,xiaomi,mid,2,1.9999980000020001,0.09415625572296266,0.0751299292857442,0.0192268302165681,0.08998352352908,0.07244151872796183,0.019044330270048065,0.09468988731575285,0.008915645244485172,-0.5239652370796504,-0.6387442750206178,-0.3203118051165698,0.09415625572296266,0.0192268302165681,0,3,0,7,4,6,2,9.999990000010001,0
rising,youtube,Americas,ja,Music,external,apple,micro,2,1.9999980000020001,0.30182426388924743,0.0736279965403936,0.0814548481667524,0.2637665607051792,0.07104356414973959,0.07830721627153875,0.13302578825233022,0.0401504106175613,0.4104906115723341,0.3645533943772761,0.271322407308633,0.30182426388924743,0.0814548481667524,1,1,7,6,0,0,1,1.9999980000020001,0
declining,youtube,Americas,en,Comedy,share,xiaomi,micro,2,1.9999980000020001,0.3418014842186456,0.1380729453033605,0.015651599503559,0.29401310228603406,0.12933643321343563,0.01553037647343317,0.0724754712696462,0.024772223649427674,0.7710924693205434,-0.6942427659428333,-0.04910335300743475,0.3418014842186456,0.015651599503559,1,1,2,1,5,6,1,11.999988000012001,0
stable,tiktok,MENA,en,Education,feed,samsung,micro,2,1.9999980000020001,0.19381309705074504,0.0673008857892279,0.0072614690655294,0.1771524675841283,0.06513292487206529,0.0072352315378016625,0.1458131289939139,0.028260494120979765,0.036163087906890955,-0.8613320649338005,0.09617453645803249,0.19381309705074504,0.0072614690655294,0,4,2,2,1,5,1,3.9999960000040002,0
rising,tiktok,Americas,pt,Lifestyle,feed,samsung,micro,2,1.9999980000020001,0.263363842142442,0.053576769896644,0.1175854098680274,0.23377787958775226,0.052190822890127025,0.1111704739971132,0.12834980352325956,0.03380269739412613,0.32983787656096497,1.2207326342794542,0.3084461688436021,0.263363842142442,0.1175854098680274,0,1,9,5,1,5,1,3.9999960000040002,1
stable,youtube,Americas,es,Beauty,hashtag,samsung,nano,2,1.9999980000020001,0.20748549127360344,0.0332241741333073,0.0687644020386539,0.18854009096400096,0.03268417930740211,0.0665032167697609,0.13037698455905564,0.02705133269201686,0.010720173357160846,0.33105646289196233,0.12087175062651573,0.20748549127360344,0.0687644020386539,1,1,3,0,2,5,3,5.999994000006001,0
stable,youtube,Africa,pt,Tech,profile,xiaomi,mid,2,1.9999980000020001,0.11472459513985364,0.1152580040569221,0.0453952720565282,0.10860737452801833,0.10908577191769642,0.04439506466978258,0.07049190259638445,0.008087154986013843,-0.4185752631705687,-0.14311398600020442,-0.3627242112886297,0.11472459513985364,0.0453952720565282,1,0,9,9,3,6,2,7.9999920000080005,0
stable,youtube,Europe,de,Food,search,oppo,mid,2,1.9999980000020001,0.004602456330299453,0.0821471216045068,0.1145960431785789,0.004591897413736106,0.07894714308899471,0.10849204615469453,0.15786047905578762,0.0007265459611346402,-0.9761539188436934,1.1115159549123,0.045699347968358894,0.004602456330299453,0.1145960431785789,1,3,1,3,4,3,2,9.999990000010001,0
stable,tiktok,Europe,en,Beauty,share,apple,nano,3,2.9999970000030003,0.2299744610601805,0.1489107942832342,0.0295151536200219,0.20699340580305756,0.13881435815312138,0.029087966775164995,0.09809670943686416,0.02255973788453126,0.13183901011472934,-0.4078313260369408,-0.08083237694771739,0.2299744610601805,0.0295151536200219,0,3,2,0,5,0,3,17.999982000018,0
stable,tiktok,Africa,en,Gaming,search,samsung,mid,3,2.9999970000030003,0.16933296607108098,0.0335040688232449,0.0373405071027255,0.1564334717634546,0.032955037067828694,0.036660233211583224,0.12360900675351275,0.020931079746680913,-0.1895173286276097,-0.36316227262881534,-0.025274190242090815,0.16933296607108098,0.0373405071027255,0,0,2,4,4,5,2,14.999985000015002,0
seasonal,tiktok,Americas,pt,Sports,search,apple,nano,2,1.9999980000020001,0.24654246015498094,0.0991777803850282,0.1411648293720198,0.22037368690311737,0.0945624279303143,0.1320495208952793,0.10156218317862242,0.025039390499580507,0.2631779742751486,1.6092488557033933,0.1889335247279513,0.24654246015498094,0.1411648293720198,0,1,9,8,4,0,3,9.999990000010001,1
rising,tiktok,Asia,ar,Food,feed,samsung,nano,2,1.9999980000020001,0.28609120498931473,0.1417759517865452,0.0333602645551123,0.2516075447542087,0.1325849026574051,0.032815884956059846,0.14846505629628626,0.042474546854625046,0.4745249438802279,-0.4060677208700287,0.29027683048201997,0.28609120498931473,0.0333602645551123,0,2,0,3,1,5,3,3.9999960000040002,0
stable,tiktok,Americas,en,Beauty,hashtag,samsung,micro,2,1.9999980000020001,0.03926170444058737,0.0280122708487927,0.0410624807364357,0.03851056147890216,0.027627103585071647,0.04024180775143542,0.13790496430857238,0.0054143839495748485,-0.8087412477069056,-0.2051553571613165,-0.13906217436352755,0.03926170444058737,0.0410624807364357,0,1,2,0,2,5,1,5.999994000006001,0
stable,youtube,Oceania,en,Travel,search,samsung,micro,2,1.9999980000020001,0.18724589320260596,0.013850835022258,0.0792014556944098,0.17163624935718308,0.013755788847184253,0.07622137477485239,0.07898508431417797,0.014789632662100597,-0.015624933190937393,0.43973098967108565,-0.1431449141003719,0.18724589320260596,0.0792014556944098,1,5,2,10,4,5,1,9.999990000010001,0
stable,youtube,Asia,ar,Food,profile,apple,nano,2,1.9999980000020001,0.4673822762755368,0.0421559538369621,0.0221026368714548,0.383480048906384,0.04129159992185983,0.021861914206189118,0.06734218985854899,0.031474545985490966,1.408902749540075,-0.606487835542413,0.11969210739709657,0.4673822762755368,0.0221026368714548,1,2,0,3,3,0,3,7.9999920000080005,0
stable,youtube,Europe,fr,Food,profile,apple,nano,2,1.9999980000020001,0.2112426248925877,0.1607906262877361,0.035684524081336,0.191646795364333,0.1491013473379173,0.03506258402865691,0.08304440081250047,0.01754251721027512,0.09425011589354192,-0.3424738425429723,-0.17070935307706983,0.2112426248925877,0.035684524081336,1,3,4,3,3,0,3,7.9999920000080005,0
stable,youtube,Africa,en,Sports,profile,apple,mid,2,1.9999980000020001,0.1470501969654913,0.0563199281330898,0.0363093077573622,0.13719360089101815,0.054791101647519366,0.03566565888859303,0.1001253609068874,0.014723454042605921,-0.2700997981454689,-0.28066860397531523,-0.18877676422702683,0.1470501969654913,0.0363093077573622,1,0,2,8,3,0,2,7.9999920000080005,0
stable,tiktok,MENA,ar,Comedy,search,samsung,mid,3,2.9999970000030003,0.304261401946484,0.0746022987261613,0.0482717907856638,0.26563690503011816,0.07195063845617482,0.047142894628168286,0.12804517306123922,0.038959203868107764,0.5934505620522518,-0.05363364137684378,0.23652336411731442,0.304261401946484,0.0482717907856638,0,4,0,1,4,5,2,14.999985000015002,0
stable,tiktok,Oceania,tr,Comedy,feed,samsung,nano,2,1.9999980000020001,0.156441272677654,0.1261242261414347,0.0538398750851672,0.14534742118179989,0.1187818488021377,0.05244051740641236,0.13250740900243896,0.020729627703567666,-0.2043165542378399,-0.0332745685094609,0.04135957922389319,0.156441272677654,0.0538398750851672,0,5,11,1,1,5,3,3.9999960000040002,0
stable,tiktok,Europe,en,News,hashtag,apple,nano,2,1.9999980000020001,0.23934145997927472,0.0469456540644987,0.1117867713236782,0.21458015788178583,0.04587702420358668,0.10596842503478315,0.10114153555375685,0.024207362783993647,0.2100536524581532,1.1002875477112843,0.10791518461747422,0.23934145997927472,0.1117867713236782,0,3,2,7,2,0,3,5.999994000006001,0
stable,youtube,MENA,fr,Beauty,feed,huawei,nano,2,1.9999980000020001,0.14188978403826072,0.0815816476056551,0.0947374251998231,0.13268459522626408,0.07842445834239217,0.09051454017514378,0.06295410036771269,0.008932543705504718,-0.2645185200773535,0.7694776476275493,-0.27023183446278704,0.14188978403826072,0.0947374251998231,1,4,4,0,1,2,3,3.9999960000040002,0
stable,youtube,Asia,en,Music,feed,other,mid,2,1.9999980000020001,0.22397487593880538,0.0597915772498692,0.1380189887174835,0.2021036576856827,0.0580722635547273,0.12928902160841158,0.11153088150931889,0.02498011534940631,0.018101784177956805,1.2352871692049157,0.11942269202253336,0.22397487593880538,0.1380189887174835,1,2,2,6,1,4,2,3.9999960000040002,0
rising,tiktok,Africa,en,Lifestyle,feed,other,nano,2,1.9999980000020001,0.4546511229868076,0.0289650244875812,0.0321032528053942,0.37476609385617154,0.02855346646625877,0.03159871322260434,0.12826295595086262,0.05831489696068948,1.262475699982302,-0.4021707653105136,0.44334431648271144,0.4546511229868076,0.0321032528053942,0,0,2,5,1,4,3,3.9999960000040002,0
stable,youtube,Asia,it,Beauty,share,oppo,nano,3,2.9999970000030003,0.14577151913296196,0.0050521180192215,0.1038936701395617,0.13607822593088564,0.005039398892015382,0.09884362993709933,0.11970528300595656,0.01744962095202659,-0.30229745977878,0.8183586426875612,0.02183525562794801,0.14577151913296196,0.1038936701395617,1,2,6,0,5,3,3,17.999982000018,0
